序号,Id,昵称,所在地,类型,节点,层级,关注数,粉丝数,Label,Source,Target
1135,2103121910,月哥哥啊丶,山西 晋中,0,1,1,552,1303,月哥哥啊丶,2103121910,1323527941
1133,5109874105,王将军将军你,上海,0,1,1,709,177,王将军将军你,5109874105,1323527941
1131,5332318957,小林子9996,浙江 温州,0,1,1,71,22,小林子9996,5332318957,1323527941
1130,2270447065,Alone孤单是一个人的狂欢,山东,0,1,1,304,115,Alone孤单是一个人的狂欢,2270447065,1323527941
1129,1575392773,__圓心,,0,1,1,434,791,__圓心,1575392773,1323527941
1128,5776224076,林小娟__,广东 深圳,0,1,1,100,44,林小娟__,5776224076,1323527941
1127,2113658611,你都不知道我有多好多优秀,北京 大兴区,0,1,1,591,119,你都不知道我有多好多优秀,2113658611,1323527941
1126,3710703952,Angela芯宝,广东 深圳,0,1,1,337,139,Angela芯宝,3710703952,1323527941
1125,3201244822,猫小咪的Sun,其他,0,1,1,277,44,猫小咪的Sun,3201244822,1323527941
1124,3502202710,鱼丸君_,广东 东莞,0,1,1,124,99,鱼丸君_,3502202710,1323527941
1123,1876290031,沈青棉_薛之谦的迷妹,江苏 无锡,0,1,1,569,86,沈青棉_薛之谦的迷妹,1876290031,1323527941
1122,2857148774,黎永达不溜vivi,广西 桂林,0,1,1,228,231,黎永达不溜vivi,2857148774,1323527941
1120,5444646281,小呀嘛小雅洁,,0,1,1,78,14,小呀嘛小雅洁,5444646281,1323527941
1119,1658073862,水光竹影h,北京 朝阳区,0,1,1,69,417,水光竹影h,1658073862,1323527941
1118,2165823284,傻蛋小鱼儿,辽宁 鞍山,0,1,1,36,141,傻蛋小鱼儿,2165823284,1323527941
1117,1994287754,胖子要变瘦拉,海外,0,1,1,569,247,胖子要变瘦拉,1994287754,1323527941
1116,1945972872,Upromise_萌波的小可爱,,0,1,1,396,435,Upromise_萌波的小可爱,1945972872,1323527941
1115,1097876561,小怪-Mini_JoKeR,,0,1,1,896,359,小怪-Mini_JoKeR,1097876561,1323527941
1114,5590891497,勋-铉,天津 武清区,0,1,1,91,47,勋-铉,5590891497,1323527941
1113,1768399064,爱yama的团团,,0,1,1,1509,1406,爱yama的团团,1768399064,1323527941
1112,5694628164,o电影都是生活给的剧本,海外 澳大利亚,0,1,1,18,3,o电影都是生活给的剧本,5694628164,1323527941
1111,5532703377,汐子汐虞,山东 威海,0,1,1,39,19,汐子汐虞,5532703377,1323527941
1110,1783513355,_yuukk,广东 深圳,0,1,1,470,1366,_yuukk,1783513355,1323527941
1109,5243963230,黄濑的黄,海外 日本,0,1,1,35,74,黄濑的黄,5243963230,1323527941
1108,1838825430,YLuna_Yvonne,广东 广州,0,1,1,529,554,YLuna_Yvonne,1838825430,1323527941
1107,3275952532,xiao公橘,上海 黄浦区,0,1,1,685,105,xiao公橘,3275952532,1323527941
1106,1934756923,囧一心,山西 太原,0,1,1,29,58,囧一心,1934756923,1323527941
1104,1840197845,小飞侠tbG,江苏 泰州,0,1,1,22,114,小飞侠tbG,1840197845,1323527941
1103,5754900955,citruschen,,0,1,1,240,114,citruschen,5754900955,1323527941
1102,1883143634,再见kazumikazumi,北京,0,1,1,420,515,再见kazumikazumi,1883143634,1323527941
1101,1738502047,III号L,北京 东城区,0,1,1,20,11,III号L,1738502047,1323527941
1100,5981941098,文艺太太,,0,1,1,22,1,文艺太太,5981941098,1323527941
1099,1837849613,范颖欣Helen,广东 广州,0,1,1,486,1871,范颖欣Helen,1837849613,1323527941
1791,2045140917,炳爷-,广东 广州,0,1099,2,976,192,炳爷-,2045140917,1837849613
1098,1906534967,梅林藏殊,其他,0,1,1,79,195,梅林藏殊,1906534967,1323527941
1097,1914060342,疯疯疯疯魔魔魔成成活,其他,0,1,1,146,132,疯疯疯疯魔魔魔成成活,1914060342,1323527941
1095,5216800194,终究是你输不起-,其他,0,1,1,352,32,终究是你输不起-,5216800194,1323527941
1093,1147146890,小圆摇尾巴,江西 南昌,0,1,1,323,166,小圆摇尾巴,1147146890,1323527941
1092,1971948737,肥肉嘟嘟的比尔德,浙江,0,1,1,355,340,肥肉嘟嘟的比尔德,1971948737,1323527941
1091,5348320199,到底什么名字能给我注册,浙江 温州,0,1,1,161,11,到底什么名字能给我注册,5348320199,1323527941
1090,3093510464,何须十年温如言,北京 东城区,0,1,1,267,150,何须十年温如言,3093510464,1323527941
1089,3655155593,-Wang菡彤,河北 廊坊,0,1,1,146,42,-Wang菡彤,3655155593,1323527941
1088,2087356977,幸福三口茶,北京,0,1,1,2024,1129,幸福三口茶,2087356977,1323527941
1087,5332519145,楼媞,其他,0,1,1,184,18,楼媞,5332519145,1323527941
1792,1846915543,Stinson-思雨,其他,0,1087,2,210,257,Stinson-思雨,1846915543,5332519145
1086,1887401552,图图Prince兔兔,河北 邢台,0,1,1,139,154,图图Prince兔兔,1887401552,1323527941
1085,2742540197,XH的脑残粉是可爱的淑女,河南 郑州,0,1,1,81,59,XH的脑残粉是可爱的淑女,2742540197,1323527941
1793,2136137867,給料泥棒,,0,1085,2,227,183,給料泥棒,2136137867,2742540197
1084,1960292597,梓萱星仪,云南,0,1,1,3049,805,梓萱星仪,1960292597,1323527941
1083,2770065633,婳墨修竹,海南 海口,0,1,1,132,86,婳墨修竹,2770065633,1323527941
1082,2261920313,柴那森戳儿泰勒维神,河南,0,1,1,607,85,柴那森戳儿泰勒维神,2261920313,1323527941
1081,3798822880,甜奶茶盐奶茶,海外,0,1,1,99,13,甜奶茶盐奶茶,3798822880,1323527941
1080,3045646205,用户x46al1mzt7,辽宁,0,1,1,149,8,用户x46al1mzt7,3045646205,1323527941
1079,2120854454,Iris-XIXVI,浙江 杭州,0,1,1,179,112,Iris-XIXVI,2120854454,1323527941
1078,5458866611,xlbqqdal,海外,0,1,1,125,20,xlbqqdal,5458866611,1323527941
1077,2159979631,榴莲soho,山东,0,1,1,345,718,榴莲soho,2159979631,1323527941
1075,5488229624,横冲直撞的大木头,其他,0,1,1,550,56,横冲直撞的大木头,5488229624,1323527941
1074,5396822445,权狐狸的猫晗,云南 昆明,0,1,1,529,885,权狐狸的猫晗,5396822445,1323527941
1072,1885813301,负面情绪爆棚的贝勒,,0,1,1,130,613,负面情绪爆棚的贝勒,1885813301,1323527941
1794,2009705252,肥胖的银仔,新疆 乌鲁木齐,0,1072,2,355,1771,肥胖的银仔,2009705252,1885813301
1071,3968480982,帅气的小花猫,安徽 合肥,0,1,1,405,46,帅气的小花猫,3968480982,1323527941
1070,1963187960,Bnuz_谭大奶,,0,1,1,2064,1294,Bnuz_谭大奶,1963187960,1323527941
1069,3831811630,红魔万圆户,陕西 西安,0,1,1,212,111,红魔万圆户,3831811630,1323527941
1795,5070356988,Eternal_Jips,陕西 西安,0,1069,2,401,776,Eternal_Jips,5070356988,3831811630
1068,1221865652,海星无梦求南京票,,0,1,1,752,3150,海星无梦求南京票,1221865652,1323527941
1067,2576806157,可乐瓶子与牛奶罐,浙江 绍兴,0,1,1,104,175,可乐瓶子与牛奶罐,2576806157,1323527941
1066,1323527941,Vista看天下,,0,1,1,1678,11647068,Vista看天下,1323527941,1323527941
2081,1683709195,红色忧伤,,0,1066,2,466,981,红色忧伤,1683709195,1323527941
2080,2331034400,继科的女人张赵氏宛宛,天津 河北区,0,1066,2,817,279,继科的女人张赵氏宛宛,2331034400,1323527941
2079,5907534289,西北政法大学_法律援助部,陕西 西安,0,1066,2,10,52,西北政法大学_法律援助部,5907534289,1323527941
2078,5424425896,崔胜铉的迷妹呀,重庆 涪陵区,0,1066,2,128,163,崔胜铉的迷妹呀,5424425896,1323527941
2077,1963000035,小雪嘎嘎,海外 澳大利亚,0,1066,2,2000,921,小雪嘎嘎,1963000035,1323527941
2076,1817040730,天天期盼睡懒觉的lulu,,0,1066,2,357,323,天天期盼睡懒觉的lulu,1817040730,1323527941
2075,1806615710,HR915,海外 加拿大,0,1066,2,458,104,HR915,1806615710,1323527941
2074,3286624985,魔都县令,上海 浦东新区,0,1066,2,1993,740,魔都县令,3286624985,1323527941
2073,5327646879,开挖掘机的少女,海外 美国,0,1066,2,343,1557,开挖掘机的少女,5327646879,1323527941
2072,1919160742,全麦面包V5,福建 福州,0,1066,2,3170,2573,全麦面包V5,1919160742,1323527941
2071,5847649686,有为青年范二,天津,0,1066,2,270,8,有为青年范二,5847649686,1323527941
2070,2715572565,7分小号,四川 成都,0,1066,2,610,102,7分小号,2715572565,1323527941
2069,1433646313,猫名,内蒙古,0,1066,2,169,147,猫名,1433646313,1323527941
2068,1416274035,鱼点鱼点,,0,1066,2,278,694,鱼点鱼点,1416274035,1323527941
2067,1937210093,古美门直树,,0,1066,2,248,473,古美门直树,1937210093,1323527941
2066,1826478644,甄萱国,北京 海淀区,0,1066,2,117,757,甄萱国,1826478644,1323527941
2065,2136008492,愿我如星君如月_梅长苏,,0,1066,2,391,367,愿我如星君如月_梅长苏,2136008492,1323527941
2064,1865642980,justbeyourself2001,其他,0,1066,2,934,456,justbeyourself2001,1865642980,1323527941
2063,3074733017,云上子清,,0,1066,2,320,311,云上子清,3074733017,1323527941
2062,2809611034,asd太祖56,广东 广州,0,1066,2,129,105,asd太祖56,2809611034,1323527941
2061,5884513251,兜兜都不萌,,0,1066,2,43,8,兜兜都不萌,5884513251,1323527941
2060,1293818307,云南嘉恒,,0,1066,2,155,2424,云南嘉恒,1293818307,1323527941
2059,3153844073,Phoenix21,香港 中西区,0,1066,2,451,84,Phoenix21,3153844073,1323527941
2058,5628432384,鲜榨加冰麦苗汁,其他,0,1066,2,87,98,鲜榨加冰麦苗汁,5628432384,1323527941
2057,3744594307,隔壁老王一只只,四川 成都,0,1066,2,343,80,隔壁老王一只只,3744594307,1323527941
2056,1063208037,松鼠有个靓仔,其他,0,1066,2,398,441,松鼠有个靓仔,1063208037,1323527941
2055,1821689835,周蝶梦庄,北京 西城区,0,1066,2,813,839,周蝶梦庄,1821689835,1323527941
2054,2939293040,xfjx本人,江西 南昌,0,1066,2,821,186,xfjx本人,2939293040,1323527941
2053,1825811283,语默and雨墨,北京 宣武区,0,1066,2,900,74,语默and雨墨,1825811283,1323527941
2052,1240882562,花御膳弁当,,0,1066,2,2120,768,花御膳弁当,1240882562,1323527941
2051,2176234675,4300K的光芒,,0,1066,2,343,1032,4300K的光芒,2176234675,1323527941
2050,2872297670,冉宝爱学习,,0,1066,2,396,463,冉宝爱学习,2872297670,1323527941
2049,1581263942,糖包子人罐头,海外 英国,0,1066,2,172,810,糖包子人罐头,1581263942,1323527941
2048,3490938243,MISHALE100,,0,1066,2,633,157,MISHALE100,3490938243,1323527941
2047,1291610192,露洋培训,,0,1066,2,286,4441,露洋培训,1291610192,1323527941
2046,1849029851,我要看电影93,北京 海淀区,0,1066,2,544,240,我要看电影93,1849029851,1323527941
2045,1655384713,哦hin不开心啊就是hin不开心,海外 巴西,0,1066,2,1112,477,哦hin不开心啊就是hin不开心,1655384713,1323527941
2044,5681356850,拉面小主子,河北 石家庄,0,1066,2,730,108,拉面小主子,5681356850,1323527941
2043,2633791057,青岛一李万飞,山东 青岛,0,1066,2,2007,709,青岛一李万飞,2633791057,1323527941
2042,1914239324,尤怒欧胡艾姆,,0,1066,2,388,595,尤怒欧胡艾姆,1914239324,1323527941
2041,2985853472,hebitcs,香港,0,1066,2,426,407,hebitcs,2985853472,1323527941
2040,1979381217,只想做一只安静的学渣囧rz,湖北 武汉,0,1066,2,353,64,只想做一只安静的学渣囧rz,1979381217,1323527941
2039,1980893877,柠檬草精灵-happy,北京 石景山区,0,1066,2,194,91,柠檬草精灵-happy,1980893877,1323527941
2038,1783399015,躲七泡八喝九,,0,1066,2,1700,34098,躲七泡八喝九,1783399015,1323527941
2037,2007607977,_spring_520,陕西 西安,0,1066,2,836,222,_spring_520,2007607977,1323527941
2036,1640512845,小咪88年,上海 闸北区,0,1066,2,256,828,小咪88年,1640512845,1323527941
2035,1925160705,王胖子不会骑车,北京 昌平区,0,1066,2,139,26,王胖子不会骑车,1925160705,1323527941
2034,2668622132,古古-----,,0,1066,2,341,774,古古-----,2668622132,1323527941
2033,1552637310,镀金的濑尿牛肉丸先生,广东 广州,0,1066,2,648,440,镀金的濑尿牛肉丸先生,1552637310,1323527941
2032,2723738167,爱吃双皮奶得小芋头,其他,0,1066,2,276,257,爱吃双皮奶得小芋头,2723738167,1323527941
2031,1602827111,只影独行寒山雪,,0,1066,2,422,334,只影独行寒山雪,1602827111,1323527941
2030,1883638623,低头间我们又走了几十里地,北京 海淀区,0,1066,2,294,1258,低头间我们又走了几十里地,1883638623,1323527941
2029,1764424955,不好我先跑了,海外 荷兰,0,1066,2,162,291,不好我先跑了,1764424955,1323527941
2028,2255176607,不要搞事恒小星,其他,0,1066,2,838,934,不要搞事恒小星,2255176607,1323527941
2027,5345567622,MYSHIM,江苏 南京,0,1066,2,189,91,MYSHIM,5345567622,1323527941
2082,2499719244,daisy200101,江苏 南京,0,2027,3,73,631,daisy200101,2499719244,5345567622
2026,1919173232,冷鱼君,其他,0,1066,2,112,253,冷鱼君,1919173232,1323527941
2025,1240901694,那么志能做什么呢,,0,1066,2,218,658,那么志能做什么呢,1240901694,1323527941
2024,1776734551,昵称什么的好烦躁呀,其他,0,1066,2,230,69,昵称什么的好烦躁呀,1776734551,1323527941
2023,2049577297,冰凝shmily,陕西 榆林,0,1066,2,295,194,冰凝shmily,2049577297,1323527941
2022,1604737175,阳光不惧逆风,海外 其他,0,1066,2,108,55,阳光不惧逆风,1604737175,1323527941
2021,2479032342,娘口三三的夏目后宫帐,海外 日本,0,1066,2,152,121,娘口三三的夏目后宫帐,2479032342,1323527941
2020,2949163222,一丢香菜,海外 瑞典,0,1066,2,305,127,一丢香菜,2949163222,1323527941
2019,1296870021,YKX小可,其他,0,1066,2,473,221,YKX小可,1296870021,1323527941
2018,3199104811,wang清瑶,四川,0,1066,2,200,149,wang清瑶,3199104811,1323527941
2083,5178713333,阿坝师范学院学生会,,0,2018,3,131,949,阿坝师范学院学生会,5178713333,3199104811
2017,5247242279,用户7664933433,其他,0,1066,2,309,17,用户7664933433,5247242279,1323527941
2016,2045520720,法式白眼jpg,江西 南昌,0,1066,2,1324,329,法式白眼jpg,2045520720,1323527941
2015,5703332732,一位热心哼骑,四川 成都,0,1066,2,314,50,一位热心哼骑,5703332732,1323527941
2014,1346932351,harrods,,0,1066,2,471,1472,harrods,1346932351,1323527941
2013,1296870021,YKX小可,其他,0,1066,2,473,221,YKX小可,1296870021,1323527941
2090,1296870021,YKX小可,其他,0,2013,3,473,221,YKX小可,1296870021,1296870021
2089,1296870021,YKX小可,其他,0,2013,3,473,221,YKX小可,1296870021,1296870021
2088,2726115723,三只狗的妈Kathleen,上海 长宁区,0,2013,3,1291,3833,三只狗的妈Kathleen,2726115723,1296870021
2094,1746272965,Charlene啊萨头,,0,2088,4,917,2287,Charlene啊萨头,1746272965,2726115723
2095,1939123011,捏捏内殿下往前一步是幸福,,0,2094,5,855,1128,捏捏内殿下往前一步是幸福,1939123011,1746272965
2093,5801919736,兔子和阿花是我的,其他,0,2088,4,267,153,兔子和阿花是我的,5801919736,2726115723
2091,2164159550,麻豆-寳,,0,2088,4,236,272,麻豆-寳,2164159550,2726115723
2012,1640255705,悠悠波,,0,1066,2,134,1324,悠悠波,1640255705,1323527941
2011,1296870021,YKX小可,其他,0,1066,2,473,221,YKX小可,1296870021,1323527941
2010,2322356881,白勺的棍棍,,0,1066,2,42,48,白勺的棍棍,2322356881,1323527941
2009,1296870021,YKX小可,其他,0,1066,2,473,221,YKX小可,1296870021,1323527941
2008,1296870021,YKX小可,其他,0,1066,2,473,221,YKX小可,1296870021,1323527941
2007,1093118264,阿修雷,浙江 杭州,0,1066,2,152,217,阿修雷,1093118264,1323527941
2006,2659216205,六六日记本,台湾 台北市,0,1066,2,301,302,六六日记本,2659216205,1323527941
2005,1838862321,兔二-,海外 日本,0,1066,2,215,228,兔二-,1838862321,1323527941
2004,1651219341,瞑目,,0,1066,2,1997,1025,瞑目,1651219341,1323527941
2003,3257578792,存钱买凯迪拉克的少年,其他,0,1066,2,193,177,存钱买凯迪拉克的少年,3257578792,1323527941
2002,1323527941,Vista看天下,,0,1066,2,1678,11647068,Vista看天下,1323527941,1323527941
2206,2400104043,九条玛利亚,,0,2002,3,560,1132,九条玛利亚,2400104043,1323527941
2205,1710810174,你這個樣子讓我很惆悵,,0,2002,3,777,222,你這個樣子讓我很惆悵,1710810174,1323527941
2204,1765224445,菲毛tei,北京,0,2002,3,525,704,菲毛tei,1765224445,1323527941
2203,2359224985,青岛晚报,,0,2002,3,2088,989319,青岛晚报,2359224985,1323527941
2202,2346166790,合金魂,福建 福州,0,2002,3,212,232,合金魂,2346166790,1323527941
2201,5116227821,低调生活--me,北京 东城区,0,2002,3,53,27,低调生活--me,5116227821,1323527941
2200,1829728844,猫首相,,0,2002,3,1054,1329,猫首相,1829728844,1323527941
2211,1435675531,一直越来越可爱,安徽 合肥,0,2200,4,1999,2878,一直越来越可爱,1435675531,1829728844
2213,1256219282,人淡如菊V1,,0,2211,5,792,711,人淡如菊V1,1256219282,1435675531
2214,1645623671,凉生,其他,0,2213,6,42,836,凉生,1645623671,1256219282
2210,1435675531,一直越来越可爱,安徽 合肥,0,2200,4,1999,2878,一直越来越可爱,1435675531,1829728844
2215,2417349397,不可救药的老蜻蜓,,0,2210,5,396,201,不可救药的老蜻蜓,2417349397,1435675531
2199,1765793095,思小果果果,,0,2002,3,379,313,思小果果果,1765793095,1323527941
2198,1222833630,凌小小,广西 贵港,0,2002,3,280,609,凌小小,1222833630,1323527941
2197,1357408235,haruka_今天也要注意带脑子呀,其他,0,2002,3,250,300,haruka_今天也要注意带脑子呀,1357408235,1323527941
2196,3026968685,葉卡夫斯基大帝,广东 广州,0,2002,3,124,99,葉卡夫斯基大帝,3026968685,1323527941
2195,1765287824,驭风者奥拉基尔,,0,2002,3,400,315,驭风者奥拉基尔,1765287824,1323527941
2194,2586239814,M蠻蠻牛,重庆 巴南区,0,2002,3,306,221,M蠻蠻牛,2586239814,1323527941
2193,3294528425,4shiloushiwei5dexin,其他,0,2002,3,855,221,4shiloushiwei5dexin,3294528425,1323527941
2192,1760374012,K大仙,,0,2002,3,635,992,K大仙,1760374012,1323527941
2191,5577789776,若言慕华,安徽 合肥,0,2002,3,79,27,若言慕华,5577789776,1323527941
2190,1881124713,公益时报,,0,2002,3,1281,42405,公益时报,1881124713,1323527941
2189,1960004932,侍_誠,,0,2002,3,172,555,侍_誠,1960004932,1323527941
2188,1954160245,蛋蛋多宝,,0,2002,3,1885,3351,蛋蛋多宝,1954160245,1323527941
2216,1870041405,Young_Chan揚,,0,2188,4,334,856,Young_Chan揚,1870041405,1954160245
2186,1751253074,我爱高跟鞋鞋鞋,上海 黄浦区,0,2002,3,897,1165,我爱高跟鞋鞋鞋,1751253074,1323527941
2185,1845411817,拽着气球跑回家,北京 房山区,0,2002,3,304,172,拽着气球跑回家,1845411817,1323527941
2184,1915042062,ChinOoQ-唯有猫M与D肉,,0,2002,3,1174,655,ChinOoQ-唯有猫M与D肉,1915042062,1323527941
2182,1925613697,可是这样真的好吗,其他,0,2002,3,771,107,可是这样真的好吗,1925613697,1323527941
2181,5647618026,胜秣要开心,湖南 岳阳,0,2002,3,44,10,胜秣要开心,5647618026,1323527941
2180,1791105673,杨尊源,,0,2002,3,795,275,杨尊源,1791105673,1323527941
2179,1560716861,鹿角小肥兔_,辽宁 大连,0,2002,3,671,1867,鹿角小肥兔_,1560716861,1323527941
2217,2491050914,孤独的蓝狐狸,,0,2179,4,718,669,孤独的蓝狐狸,2491050914,1560716861
2178,1624195223,阿漏漏漏漏漏漏,其他,0,2002,3,459,1438,阿漏漏漏漏漏漏,1624195223,1323527941
2218,1680744787,52任意门外任意地飞V,,0,2178,4,882,4092,52任意门外任意地飞V,1680744787,1624195223
2177,1421496681,Garcon-de-biscuit,,0,2002,3,595,8504,Garcon-de-biscuit,1421496681,1323527941
2175,1098954851,流沙V8,,0,2002,3,293,400,流沙V8,1098954851,1323527941
2173,1306180631,犬夜叉様,上海 徐汇区,0,2002,3,140,133,犬夜叉様,1306180631,1323527941
2172,1821545604,交警断空我,,0,2002,3,1998,810,交警断空我,1821545604,1323527941
2171,1881502300,安娜陈Anna,湖南 岳阳,0,2002,3,243,1541,安娜陈Anna,1881502300,1323527941
2170,1212477543,橡皮阿鲁,,0,2002,3,521,543,橡皮阿鲁,1212477543,1323527941
2219,2174187610,小白白所_注定被非天天蹂躏,安徽 马鞍山,0,2170,4,320,343,小白白所_注定被非天天蹂躏,2174187610,1212477543
2169,1668386825,花生天堂,其他,0,2002,3,1109,247,花生天堂,1668386825,1323527941
2168,2011050675,冬日阳光_Justin,,0,2002,3,209,742,冬日阳光_Justin,2011050675,1323527941
2167,2066177391,TG_小暴,四川 成都,0,2002,3,299,147,TG_小暴,2066177391,1323527941
2166,1465732215,ryanfeng2001,安徽 合肥,0,2002,3,169,220,ryanfeng2001,1465732215,1323527941
2165,2205676000,阔叶十大功劳和狭叶十大功劳,,0,2002,3,740,438,阔叶十大功劳和狭叶十大功劳,2205676000,1323527941
2163,3216311883,闲人张较瘦,,0,2002,3,211,2279,闲人张较瘦,3216311883,1323527941
2162,1133230334,草叶君,江苏 南京,0,2002,3,356,463,草叶君,1133230334,1323527941
2161,1759514041,水格水印,,0,2002,3,284,514,水格水印,1759514041,1323527941
2160,2172414220,wwwww有病,湖北 武汉,0,2002,3,354,233,wwwww有病,2172414220,1323527941
2159,1685786923,呐呐呐呐natwo呀,,0,2002,3,284,875,呐呐呐呐natwo呀,1685786923,1323527941
2158,1744175544,苏丝玛索,上海 黄浦区,0,2002,3,109,1155,苏丝玛索,1744175544,1323527941
2157,1947678552,我是神屌大侠崟少,云南 昆明,0,2002,3,98,163,我是神屌大侠崟少,1947678552,1323527941
2156,5537623520,我洗发用霸王,湖南 长沙,0,2002,3,1260,11,我洗发用霸王,5537623520,1323527941
2155,5209889871,大卫-198710,北京 海淀区,0,2002,3,147,30,大卫-198710,5209889871,1323527941
2154,1711331617,雨与鱼羽遇_Ricky,,0,2002,3,201,162,雨与鱼羽遇_Ricky,1711331617,1323527941
2153,1746309850,于小于小于,浙江,0,2002,3,619,676,于小于小于,1746309850,1323527941
2152,1665025625,飞翔疯猫,山西 太原,0,2002,3,366,126,飞翔疯猫,1665025625,1323527941
2151,1257803935,金小晶_IamJin13,,0,2002,3,529,916,金小晶_IamJin13,1257803935,1323527941
2150,2706498827,大山的子孙哟哦,其他,0,2002,3,446,153,大山的子孙哟哦,2706498827,1323527941
2149,1392849812,摩根骑士,重庆 南岸区,0,2002,3,162,137,摩根骑士,1392849812,1323527941
2148,2054048943,停靠古都,,0,2002,3,599,494,停靠古都,2054048943,1323527941
2147,2836447575,Shally-westero,上海 浦东新区,0,2002,3,382,102,Shally-westero,2836447575,1323527941
2145,1891184852,kai_lee想太多,,0,2002,3,499,217,kai_lee想太多,1891184852,1323527941
2144,2812219717,-喔嚯哟,,0,2002,3,383,335,-喔嚯哟,2812219717,1323527941
2143,2825011882,沫若華黎-夕幽澜风,浙江 杭州,0,2002,3,1145,213,沫若華黎-夕幽澜风,2825011882,1323527941
2142,1678972152,丑奴儿-,广东 梅州,0,2002,3,70,803,丑奴儿-,1678972152,1323527941
2141,2336460371,昕骐霄昊要早起,辽宁 大连,0,2002,3,586,124,昕骐霄昊要早起,2336460371,1323527941
2140,2814612643,LeeSsang川大仙,,0,2002,3,230,367,LeeSsang川大仙,2814612643,1323527941
2139,5866538429,疯狂吧199701,,0,2002,3,37,1,疯狂吧199701,5866538429,1323527941
2138,1409617622,靛蓝牵牛花,,0,2002,3,523,1570,靛蓝牵牛花,1409617622,1323527941
2226,1721835725,利物爪,北京 宣武区,0,2138,4,576,2656,利物爪,1721835725,1409617622
2231,1800092787,大帝_LLAP,,0,2226,5,2370,3083,大帝_LLAP,1800092787,1721835725
2233,1587567187,Liverbird,,0,2231,6,374,1830,Liverbird,1587567187,1800092787
2232,3158236812,人心散了队伍不好带,海外 越南,0,2231,6,148,563,人心散了队伍不好带,3158236812,1800092787
2229,2560811777,李一淳KOP,,0,2226,5,538,853,李一淳KOP,2560811777,1721835725
2227,2273830965,干坏事de月老,河南 濮阳,0,2226,5,329,100,干坏事de月老,2273830965,1721835725
2223,1672212333,来两屉九方,北京 东城区,0,2138,4,1987,1348,来两屉九方,1672212333,1409617622
2136,1684068762,二猫喵喵喵,上海 虹口区,0,2002,3,398,710,二猫喵喵喵,1684068762,1323527941
2134,2162984604,思丢彼德,其他,0,2002,3,280,506,思丢彼德,2162984604,1323527941
2133,1734298324,AMSHEN,江苏 无锡,0,2002,3,390,648,AMSHEN,1734298324,1323527941
2132,2868357110,青青青sherry,河南 平顶山,0,2002,3,519,276,青青青sherry,2868357110,1323527941
2130,2502726657,M先森爱上L小姐,新疆 乌鲁木齐,0,2002,3,179,108,M先森爱上L小姐,2502726657,1323527941
2128,2168406812,A-RUI-LL,海外 新西兰,0,2002,3,681,372,A-RUI-LL,2168406812,1323527941
2127,1615936427,mimay,广西,0,2002,3,273,629,mimay,1615936427,1323527941
2126,1954368925,淡定的Blackl,海南 海口,0,2002,3,133,101,淡定的Blackl,1954368925,1323527941
2125,1936133732,紫藥水_,,0,2002,3,160,532,紫藥水_,1936133732,1323527941
2122,1683888491,zkliu201,北京 昌平区,0,2002,3,227,45,zkliu201,1683888491,1323527941
2121,1687460394,晨雪薇寒,,0,2002,3,817,312,晨雪薇寒,1687460394,1323527941
2120,3704212335,粽妖,湖北 武汉,0,2002,3,135,53,粽妖,3704212335,1323527941
2119,2276397720,楼诚与铁盾不可弃,福建 福州,0,2002,3,363,316,楼诚与铁盾不可弃,2276397720,1323527941
2118,1746739964,Plan-VIB,湖北 武汉,0,2002,3,159,403,Plan-VIB,1746739964,1323527941
2117,1799019773,城市小巴,,0,2002,3,518,838,城市小巴,1799019773,1323527941
2116,1623914862,吃刀片吃的很嗨的赫卡特,上海,0,2002,3,159,165,吃刀片吃的很嗨的赫卡特,1623914862,1323527941
2234,2726846083,猫猫OwO变成了一条咸鱼,,0,2116,4,629,218,猫猫OwO变成了一条咸鱼,2726846083,1623914862
2113,2053736367,quzhengyangyang,,0,2002,3,494,832,quzhengyangyang,2053736367,1323527941
2112,2499840373,A__Gray,,0,2002,3,143,140,A__Gray,2499840373,1323527941
2111,5205041738,陆危楼牌小鱼干,江苏 扬州,0,2002,3,223,44,陆危楼牌小鱼干,5205041738,1323527941
2110,2476772090,段乐陶,辽宁 沈阳,0,2002,3,235,706,段乐陶,2476772090,1323527941
2109,5834300770,英姿飒爽小CC,北京 朝阳区,0,2002,3,217,39,英姿飒爽小CC,5834300770,1323527941
2108,5868256308,林深百千景,广东 广州,0,2002,3,173,19,林深百千景,5868256308,1323527941
2107,2122762671,栗子笑happy,浙江 杭州,0,2002,3,108,76,栗子笑happy,2122762671,1323527941
2105,5872429215,南宁三爷,广西 南宁,0,2002,3,59,2,南宁三爷,5872429215,1323527941
2104,5634730941,晨子嫣,其他,0,2002,3,116,36,晨子嫣,5634730941,1323527941
2103,1833025721,睡睡吧更健康,,0,2002,3,371,997,睡睡吧更健康,1833025721,1323527941
2102,2209236410,安沫英雄嫁给六六俺好么,,0,2002,3,155,322,安沫英雄嫁给六六俺好么,2209236410,1323527941
2101,1226102741,Miss好了,上海 杨浦区,0,2002,3,221,81,Miss好了,1226102741,1323527941
2100,3949418505,夏辞秋白,河北 石家庄,0,2002,3,282,12,夏辞秋白,3949418505,1323527941
2099,1583601993,唐_当然,河南,0,2002,3,364,230,唐_当然,1583601993,1323527941
2098,3178659325,我叫弋飞,天津,0,2002,3,522,378,我叫弋飞,3178659325,1323527941
