序号,Id,昵称,所在地,类型,节点,层级,关注数,粉丝数,Label,Source,Target
5125,1886791874,国儿健身房馆长-,海外 其他,1,1,0,461,381,国儿健身房馆长-,1886791874,1323527941
5126,5611999237,emma喔,北京 海淀区,1,1,0,897,31,emma喔,5611999237,1323527941
5127,1567303537,旮旯边角,北京 朝阳区,1,1,0,252,93,旮旯边角,1567303537,1323527941
5128,2175197893,成天瞎说,,1,1,0,1945,16933,成天瞎说,2175197893,1323527941
5129,2784618024,爱吃肉包的西瓜,北京 海淀区,1,1,0,170,191,爱吃肉包的西瓜,2784618024,1323527941
5130,2632689611,崔胜铉的小豆豆,浙江 杭州,1,1,0,443,896,崔胜铉的小豆豆,2632689611,1323527941
5131,2693392467,MailuvWilliam,北京,1,1,0,235,85,MailuvWilliam,2693392467,1323527941
5132,5536642411,廖星乐,安徽 合肥,1,1,0,106,31,廖星乐,5536642411,1323527941
5133,2027179575,Cassy不是大头,其他,1,1,0,316,469,Cassy不是大头,2027179575,1323527941
5134,3198968493,star秉持,四川 成都,1,1,0,390,116,star秉持,3198968493,1323527941
5135,5584628593,18鹿24,其他,1,1,0,164,11,18鹿24,5584628593,1323527941
5136,2758710851,怏怏不是傲娇猫,广东 广州,1,1,0,101,238,怏怏不是傲娇猫,2758710851,1323527941
5137,2047292605,嘎姬菇,,1,1,0,207,605,嘎姬菇,2047292605,1323527941
5138,2315035465,Wencky的美好家居日记,海外 美国,1,1,0,182,2343,Wencky的美好家居日记,2315035465,1323527941
5139,2890644357,烟波蓝HL,广西 南宁,1,1,0,147,2227,烟波蓝HL,2890644357,1323527941
5140,2644247543,Doney不懂,重庆 巴南区,1,1,0,247,52,Doney不懂,2644247543,1323527941
5141,5178075905,地毯熊,重庆 九龙坡区,1,1,0,429,108,地毯熊,5178075905,1323527941
5142,5125231096,大翠君liu-,广东 湛江,1,1,0,157,86,大翠君liu-,5125231096,1323527941
5143,2085966805,yyuyuu_,,1,1,0,133,19,yyuyuu_,2085966805,1323527941
5144,1791158301,00咩-,广东 广州,1,1,0,426,432,00咩-,1791158301,1323527941
5145,1743529541,慕容筱菀还没想好改名叫什么,江苏 徐州,1,1,0,1301,4264,慕容筱菀还没想好改名叫什么,1743529541,1323527941
5146,2303200931,Brian_乔悴,山东 潍坊,1,1,0,394,95,Brian_乔悴,2303200931,1323527941
5147,5572169542,我要糖豆的咩Young,北京 朝阳区,1,1,0,214,64,我要糖豆的咩Young,5572169542,1323527941
5148,3965437745,烧成灰-,江苏 无锡,1,1,0,594,1274,烧成灰-,3965437745,1323527941
5149,5742965753,M鹿老公M,山东 菏泽,1,1,0,102,85,M鹿老公M,5742965753,1323527941
5150,2947083537,更多昵称被占用,河南 开封,1,1,0,171,63,更多昵称被占用,2947083537,1323527941
5151,1752657143,三岁小智障丶,河南 三门峡,1,1,0,52,34,三岁小智障丶,1752657143,1323527941
5152,1107603690,小山羊x,湖南 怀化,1,1,0,127,93,小山羊x,1107603690,1323527941
5153,5991526060,小帅帅916,,1,1,0,57,2,小帅帅916,5991526060,1323527941
5154,2184568504,新依堂,,1,1,0,1279,1075,新依堂,2184568504,1323527941
5155,5370527816,仙女说可爱即正义,其他,1,1,0,81,98,仙女说可爱即正义,5370527816,1323527941
5156,1802270871,Linsarh60,,1,1,0,214,1482,Linsarh60,1802270871,1323527941
5157,3198968493,star秉持,四川 成都,1,1,0,390,116,star秉持,3198968493,1323527941
5158,5335492399,----七年,江西,1,1,0,61,50,----七年,5335492399,1323527941
5159,5053826140,离离原上草Nancy,云南 丽江,1,1,0,137,561,离离原上草Nancy,5053826140,1323527941
5160,2724405815,大萌欸,,1,1,0,169,649,大萌欸,2724405815,1323527941
5161,3819215516,换一个名字好了,江苏 苏州,1,1,0,280,250,换一个名字好了,3819215516,1323527941
5162,1781790683,动人怪世界,海外,1,1,0,213,2897,动人怪世界,1781790683,1323527941
5163,2589575513,手机用户2589575513,,1,1,0,271,31,手机用户2589575513,2589575513,1323527941
5164,1540223875,勾小豆Ummy,,1,1,0,796,3658,勾小豆Ummy,1540223875,1323527941
5165,5054242090,hui喝喂慧,山东 济宁,1,1,0,34,7,hui喝喂慧,5054242090,1323527941
5166,1643371557,sshawking,甘肃 兰州,1,1,0,246,98,sshawking,1643371557,1323527941
5167,1949592421,月儿弯弯的挂天上,江苏 南京,1,1,0,376,549,月儿弯弯的挂天上,1949592421,1323527941
5168,2191537565,liyingchen_,,1,1,0,402,617,liyingchen_,2191537565,1323527941
5169,1778206475,Prelly-WL,,1,1,0,278,252,Prelly-WL,1778206475,1323527941
5170,5771979772,涅槃风凰,,1,1,0,23,3,涅槃风凰,5771979772,1323527941
5171,5679298788,我是Appleme怡柒哟,浙江 台州,1,1,0,70,31,我是Appleme怡柒哟,5679298788,1323527941
5172,5711343740,多逼逼不得老年痴呆,,1,1,0,109,5,多逼逼不得老年痴呆,5711343740,1323527941
5173,1973207017,夏蘃,其他,1,1,0,178,299,夏蘃,1973207017,1323527941
5174,5585754130,霜月无双,内蒙古 包头,1,1,0,71,4,霜月无双,5585754130,1323527941
5175,5234064451,懒懒的徐姑娘,河南 鹤壁,1,1,0,165,149,懒懒的徐姑娘,5234064451,1323527941
5176,3843231732,酉酉大,其他,1,1,0,185,96,酉酉大,3843231732,1323527941
5177,5353265368,林小球呀,其他,1,1,0,148,23,林小球呀,5353265368,1323527941
5178,3933856812,国妓协会,辽宁 盘锦,1,1,0,143,917,国妓协会,3933856812,1323527941
5179,5325431053,喂哟怪我咯22,,1,1,0,123,19,喂哟怪我咯22,5325431053,1323527941
5180,5234064451,懒懒的徐姑娘,河南 鹤壁,1,1,0,165,149,懒懒的徐姑娘,5234064451,1323527941
5181,1531400422,保持低调的沉默,,1,1,0,1346,686,保持低调的沉默,1531400422,1323527941
5182,2786253267,睡梦猫头鹰,海外 其他,1,1,0,760,218,睡梦猫头鹰,2786253267,1323527941
5183,1923966197,叶殿殿,福建 泉州,1,1,0,170,87,叶殿殿,1923966197,1323527941
5184,1862660284,bbpc1999,,1,1,0,409,229,bbpc1999,1862660284,1323527941
5185,3692256203,神様拜托了,其他,1,1,0,162,204,神様拜托了,3692256203,1323527941
5186,3237704793,卑鄙小人王楠,四川 广元,1,1,0,333,159,卑鄙小人王楠,3237704793,1323527941
5187,1805501723,-南浦云-,其他,1,1,0,154,88,-南浦云-,1805501723,1323527941
5188,1841674555,不淡定方头狮小姐,,1,1,0,217,192,不淡定方头狮小姐,1841674555,1323527941
5189,1940249377,歪理小姐Hanna,江苏 常州,1,1,0,261,66,歪理小姐Hanna,1940249377,1323527941
5190,2785389260,杨洋的芋圆,海外 其他,1,1,0,51,537,杨洋的芋圆,2785389260,1323527941
5191,2478996562,一枚懒死宅,,1,1,0,230,152,一枚懒死宅,2478996562,1323527941
5192,5870346822,草泥马贵圈真乱,,1,1,0,140,1,草泥马贵圈真乱,5870346822,1323527941
5193,1789951227,Jannie酱,广东 惠州,1,1,0,597,1255,Jannie酱,1789951227,1323527941
5194,2303200931,Brian_乔悴,山东 潍坊,1,1,0,394,95,Brian_乔悴,2303200931,1323527941
5195,1625746582,djrjelly,,1,1,0,393,782,djrjelly,1625746582,1323527941
5196,2854423532,藝-銘love,台湾 台北市,1,1,0,243,110,藝-銘love,2854423532,1323527941
5197,5249686354,钟熊与小白,江苏 南京,1,1,0,106,25,钟熊与小白,5249686354,1323527941
5198,5467032819,CshengT,河北 石家庄,1,1,0,40,49,CshengT,5467032819,1323527941
5199,3117961245,几处吻,重庆,1,1,0,230,324,几处吻,3117961245,1323527941
5200,2310632961,wqh大魔王,湖南 郴州,1,1,0,266,230,wqh大魔王,2310632961,1323527941
5201,2165464511,jyty25,湖南 长沙,1,1,0,354,248,jyty25,2165464511,1323527941
5202,5958138620,lynn_jj_hey,海外 其他,1,1,0,40,3,lynn_jj_hey,5958138620,1323527941
5203,3178651727,飞飞飞飞我飞呀飞,安徽 淮北,1,1,0,45,10,飞飞飞飞我飞呀飞,3178651727,1323527941
5204,3692256203,神様拜托了,其他,1,1,0,162,204,神様拜托了,3692256203,1323527941
5205,5242634294,花花_199206,江苏 南京,1,1,0,469,28,花花_199206,5242634294,1323527941
5206,1643371557,sshawking,甘肃 兰州,1,1,0,246,98,sshawking,1643371557,1323527941
5207,1892918813,BB的素鸡,重庆 沙坪坝区,1,1,0,290,244,BB的素鸡,1892918813,1323527941
5208,2281490507,horog,,1,1,0,296,283,horog,2281490507,1323527941
5209,2596728681,果子果子咩果子果子咩果子咩咩咩,,1,1,0,422,580,果子果子咩果子果子咩果子咩咩咩,2596728681,1323527941
5210,5513172478,Galaxy_wxz,山东 潍坊,1,1,0,104,16,Galaxy_wxz,5513172478,1323527941
5211,1766403707,zhang一一一一一一,广西 南宁,1,1,0,58,106,zhang一一一一一一,1766403707,1323527941
5212,5824697213,赞我一下屌长一寸,其他,1,1,0,28,1,赞我一下屌长一寸,5824697213,1323527941
5213,1897132373,-baka韩,海外,1,1,0,29,183,-baka韩,1897132373,1323527941
5214,3300867742,popo偏头疼,云南 保山,1,1,0,193,60,popo偏头疼,3300867742,1323527941
5215,5770494234,不准回复我,澳门 其他,1,1,0,497,25,不准回复我,5770494234,1323527941
5216,2427392760,向往-大自在,陕西 西安,1,1,0,279,97,向往-大自在,2427392760,1323527941
5217,5341641121,WaaaangXiiiin,河南 郑州,1,1,0,127,29,WaaaangXiiiin,5341641121,1323527941
5218,1117110105,心会很痛丶,其他,1,1,0,734,60,心会很痛丶,1117110105,1323527941
5219,5540255396,于情人,香港 其他,1,1,0,136,27,于情人,5540255396,1323527941
5220,5887053927,最美穿搭配,广东 广州,1,1,0,554,113,最美穿搭配,5887053927,1323527941
5221,2083894495,曾经的网瘾少女雪姨,,1,1,0,201,427,曾经的网瘾少女雪姨,2083894495,1323527941
5222,1844006263,珍珍珍小妮,,1,1,0,317,676,珍珍珍小妮,1844006263,1323527941
5223,2269001311,希望你可以是温暖的,四川 成都,1,1,0,4,12,希望你可以是温暖的,2269001311,1323527941
5224,3285887813,Begins-起,四川 成都,1,1,0,247,66,Begins-起,3285887813,1323527941
5225,1870656275,Wuli彤彤ying,北京 丰台区,1,1,0,1318,318,Wuli彤彤ying,1870656275,1323527941
5226,5787094926,我是沐寒啊,,1,1,0,20,15,我是沐寒啊,5787094926,1323527941
5227,2965172875,Anthony侯世豪,,1,1,0,151,379,Anthony侯世豪,2965172875,1323527941
5228,2094559554,KuOsTiNg,广东 揭阳,1,1,0,508,924,KuOsTiNg,2094559554,1323527941
5229,2165464511,jyty25,湖南 长沙,1,1,0,354,248,jyty25,2165464511,1323527941
5230,1815474587,里面的风光,广东 东莞,1,1,0,163,161,里面的风光,1815474587,1323527941
5231,1831686963,paknam,,1,1,0,382,1855,paknam,1831686963,1323527941
5232,1643371557,sshawking,甘肃 兰州,1,1,0,246,98,sshawking,1643371557,1323527941
5233,5172827006,知道要写昵称时_其实我是拒绝的,山东 威海,1,1,0,188,68,知道要写昵称时_其实我是拒绝的,5172827006,1323527941
5234,1860580302,byZ筱蒔,海外 其他,1,1,0,161,264,byZ筱蒔,1860580302,1323527941
5235,5888907361,痴迷于羊的女子,海外 其他,1,1,0,75,16,痴迷于羊的女子,5888907361,1323527941
5236,2284103292,黑孩_,,1,1,0,389,674,黑孩_,2284103292,1323527941
5237,3082969317,YYYYYYOlO,天津 南开区,1,1,0,401,189,YYYYYYOlO,3082969317,1323527941
5238,2267159270,Kagoshima_,陕西 西安,1,1,0,792,647,Kagoshima_,2267159270,1323527941
5239,2300256902,RN言雨薇,四川 成都,1,1,0,142,239,RN言雨薇,2300256902,1323527941
5240,3891132737,尚小顺-自在YOUNG,吉林 通化,1,1,0,118,53,尚小顺-自在YOUNG,3891132737,1323527941
5241,5239221890,Jue_ccc,上海,1,1,0,99,78,Jue_ccc,5239221890,1323527941
5242,1169679630,M秀秀,浙江 温州,1,1,0,350,262,M秀秀,1169679630,1323527941
5243,1282537522,本名字没有被占用吧,香港 其他,1,1,0,337,66,本名字没有被占用吧,1282537522,1323527941
5244,1274907815,小小铲屎官一枚,,1,1,0,195,1145,小小铲屎官一枚,1274907815,1323527941
5245,2007228435,姑姑猫里的小蕾蕾,湖北 武汉,1,1,0,137,354,姑姑猫里的小蕾蕾,2007228435,1323527941
5246,1841522285,尖锐犀利是我的Feel_,其他,1,1,0,62,401,尖锐犀利是我的Feel_,1841522285,1323527941
5247,1784630287,一坨双眼皮,广西 柳州,1,1,0,266,32,一坨双眼皮,1784630287,1323527941
5248,3356675924,卖萌口耻,江苏 扬州,1,1,0,200,46,卖萌口耻,3356675924,1323527941
5249,5716490139,uashsbsgayqjnajhx,其他,1,1,0,76,22,uashsbsgayqjnajhx,5716490139,1323527941
5250,1647014464,GIO譚,,1,1,0,497,487,GIO譚,1647014464,1323527941
5251,1977280980,图给德,海南 海口,1,1,0,196,1327,图给德,1977280980,1323527941
5252,1933990210,_金泫雅__,,1,1,0,346,1523,_金泫雅__,1933990210,1323527941
5253,2039009705,我是周丽燕不是朱丽叶,广东 汕尾,1,1,0,41,1233,我是周丽燕不是朱丽叶,2039009705,1323527941
5254,2608691551,王慕斯逻辑王,北京 海淀区,1,1,0,214,152,王慕斯逻辑王,2608691551,1323527941
5255,1749063881,Zz笑點好低哦,,1,1,0,272,385,Zz笑點好低哦,1749063881,1323527941
5256,5014965109,重名太多_29,北京 东城区,1,1,0,123,49,重名太多_29,5014965109,1323527941
5257,3784567447,硕尔cc,,1,1,0,259,64,硕尔cc,3784567447,1323527941
5258,5017619152,孙秦Eccentric,安徽 淮北,1,1,0,142,30,孙秦Eccentric,5017619152,1323527941
5259,2800992507,John哲希同学,,1,1,0,313,314,John哲希同学,2800992507,1323527941
5260,3347664164,邋爷,四川 乐山,1,1,0,432,100,邋爷,3347664164,1323527941
5261,1864526784,爱吃荷包蛋和寿司的鱼,,1,1,0,127,186,爱吃荷包蛋和寿司的鱼,1864526784,1323527941
5262,3508935767,无人秋天,广东,1,1,0,55,15,无人秋天,3508935767,1323527941
5263,3106047815,葡萄桔子大西瓜,其他,1,1,0,133,135,葡萄桔子大西瓜,3106047815,1323527941
5264,5090454814,不吃香菜爱吃醋,北京 房山区,1,1,0,211,113,不吃香菜爱吃醋,5090454814,1323527941
5265,2404593102,_Melody沫,,1,1,0,229,220,_Melody沫,2404593102,1323527941
5266,3068324934,波小也结衣,其他,1,1,0,175,292,波小也结衣,3068324934,1323527941
5267,1823912641,木假,广东 深圳,1,1,0,1296,250,木假,1823912641,1323527941
5268,2267159270,Kagoshima_,陕西 西安,1,1,0,792,647,Kagoshima_,2267159270,1323527941
5269,5341641121,WaaaangXiiiin,河南 郑州,1,1,0,127,29,WaaaangXiiiin,5341641121,1323527941
5270,2814608870,xiannnnnn_,澳门 其他,1,1,0,207,286,xiannnnnn_,2814608870,1323527941
5271,2649908197,ice_bear3,湖北 武汉,1,1,0,536,184,ice_bear3,2649908197,1323527941
5272,2116113703,LikeNancy,河北 唐山,1,1,0,453,333,LikeNancy,2116113703,1323527941
5273,5773942386,Lolita酱-,重庆 渝中区,1,1,0,223,32,Lolita酱-,5773942386,1323527941
5274,1424367171,心疼杨洋的kkw的小7妹,其他,1,1,0,117,654,心疼杨洋的kkw的小7妹,1424367171,1323527941
5275,2162868487,火山同学么么哒,湖北 武汉,1,1,0,560,66,火山同学么么哒,2162868487,1323527941
5276,1778922053,___田师傅,河南 郑州,1,1,0,211,362,___田师傅,1778922053,1323527941
5277,5526944911,用户5526944911,,1,1,0,100,6,用户5526944911,5526944911,1323527941
5278,2874506882,_piscesrr,,1,1,0,362,293,_piscesrr,2874506882,1323527941
5279,3954274249,李易歌,,1,1,0,195,382,李易歌,3954274249,1323527941
5280,2560063612,A-Mei耶,,1,1,0,212,588,A-Mei耶,2560063612,1323527941
5281,1738491120,海岸小虎鲸,其他,1,1,0,186,351,海岸小虎鲸,1738491120,1323527941
5282,3974686566,池小鱼N号,其他,1,1,0,28,12,池小鱼N号,3974686566,1323527941
5283,2757304121,青春滨州,,1,1,0,1222,22744,青春滨州,2757304121,1323527941
5284,5361303234,喜宝2211,,1,1,0,242,77,喜宝2211,5361303234,1323527941
5285,3228764702,要高考了好紧张,北京 东城区,1,1,0,114,60,要高考了好紧张,3228764702,1323527941
5286,2179592772,美丽的青蛙王子殿下,其他,1,1,0,304,579,美丽的青蛙王子殿下,2179592772,1323527941
5287,3292497283,35664dfsf,江苏 南京,1,1,0,66,13,35664dfsf,3292497283,1323527941
5288,1923192633,要习惯Cheryl,,1,1,0,182,287,要习惯Cheryl,1923192633,1323527941
5289,3191010955,王咧咧_,北京 通州区,1,1,0,525,96,王咧咧_,3191010955,1323527941
5290,2164389484,微笑酒窝1988,广东 东莞,1,1,0,49,113,微笑酒窝1988,2164389484,1323527941
5291,1781328607,董丶大王,,1,1,0,825,672,董丶大王,1781328607,1323527941
5292,3210872977,夏夏夏在远方_,,1,1,0,314,475,夏夏夏在远方_,3210872977,1323527941
5293,1965288575,余Jacky,福建 宁德,1,1,0,239,292,余Jacky,1965288575,1323527941
5294,3644885910,狐_狸rainie,江苏 南京,1,1,0,222,1082,狐_狸rainie,3644885910,1323527941
5295,3713191382,丢掉他99,安徽 合肥,1,1,0,121,159,丢掉他99,3713191382,1323527941
5296,1691898284,肥猫Gaffey,,1,1,0,361,1003,肥猫Gaffey,1691898284,1323527941
5297,1882671607,机灵机灵豆,海外,1,1,0,109,253,机灵机灵豆,1882671607,1323527941
5298,2240513772,柯南juanjuan,四川 成都,1,1,0,293,87,柯南juanjuan,2240513772,1323527941
5299,1592758300,乐Cutegirl123,河南 郑州,1,1,0,48,22,乐Cutegirl123,1592758300,1323527941
5300,2277166587,LIYIWEN-o-,,1,1,0,500,1285,LIYIWEN-o-,2277166587,1323527941
5301,1551540847,Ceci_33_33,广东 珠海,1,1,0,243,513,Ceci_33_33,1551540847,1323527941
5302,3760099692,Mmmcm-,其他,1,1,0,69,115,Mmmcm-,3760099692,1323527941
5303,1511244414,糖喵喵的甜么,四川,1,1,0,134,2126,糖喵喵的甜么,1511244414,1323527941
5304,2421473902,刘夏不留下,广东 广州,1,1,0,140,180,刘夏不留下,2421473902,1323527941
5305,3713191382,丢掉他99,安徽 合肥,1,1,0,121,159,丢掉他99,3713191382,1323527941
5306,1849103010,神马酱,,1,1,0,279,3295,神马酱,1849103010,1323527941
5307,5382981609,逗比二公主,浙江 绍兴,1,1,0,70,55,逗比二公主,5382981609,1323527941
5308,2240513772,柯南juanjuan,四川 成都,1,1,0,293,87,柯南juanjuan,2240513772,1323527941
5309,2692068534,mikelking,,1,1,0,320,187,mikelking,2692068534,1323527941
5310,5341641121,WaaaangXiiiin,河南 郑州,1,1,0,127,29,WaaaangXiiiin,5341641121,1323527941
5311,5280007952,爱吃榴莲的肥球球,河北 秦皇岛,1,1,0,133,735,爱吃榴莲的肥球球,5280007952,1323527941
5312,3672071487,enfacedela,,1,1,0,11,106,enfacedela,3672071487,1323527941
5313,3848276532,你说前半生就这样吧丶还有明天,辽宁 沈阳,1,1,0,135,1216,你说前半生就这样吧丶还有明天,3848276532,1323527941
5314,2251386921,BJ发大招,重庆,1,1,0,81,850,BJ发大招,2251386921,1323527941
5315,5266164903,山海尤可平,四川 达州,1,1,0,311,159,山海尤可平,5266164903,1323527941
5316,1882671607,机灵机灵豆,海外,1,1,0,109,253,机灵机灵豆,1882671607,1323527941
5317,2679832911,放着那个西瓜我来,,1,1,0,232,519,放着那个西瓜我来,2679832911,1323527941
5318,1915483033,小鹿_JZ,山东 菏泽,1,1,0,161,79,小鹿_JZ,1915483033,1323527941
5319,2820303034,骑着白马找唐僧,北京,1,1,0,46,59,骑着白马找唐僧,2820303034,1323527941
5320,5340004783,Timmy和囧尼,其他,1,1,0,98,43,Timmy和囧尼,5340004783,1323527941
5321,2633768991,莫吃烤鹅,江苏,1,1,0,49,81,莫吃烤鹅,2633768991,1323527941
5322,5042080317,小小丽_sunny,福建 福州,1,1,0,30,38,小小丽_sunny,5042080317,1323527941
5323,3191103323,络俪塔LL,广东 佛山,1,1,0,149,76,络俪塔LL,3191103323,1323527941
5324,2495704204,买菜小王子w,湖南 衡阳,1,1,0,801,144,买菜小王子w,2495704204,1323527941
5325,5175825097,_末路Trauma,吉林 四平,1,1,0,157,188,_末路Trauma,5175825097,1323527941
5326,2573347023,布小布小布,,1,1,0,4,1,布小布小布,2573347023,1323527941
5327,2297122892,纠结女王1314,四川 自贡,1,1,0,495,118,纠结女王1314,2297122892,1323527941
5328,2100548590,燕-归来兮,广东,1,1,0,252,131,燕-归来兮,2100548590,1323527941
5329,1791710715,快到碗里来偏不到碗里去,,1,1,0,449,2796,快到碗里来偏不到碗里去,1791710715,1323527941
5330,5532761665,平淡就好5532761665,北京,1,1,0,109,7,平淡就好5532761665,5532761665,1323527941
5331,2600305040,薇那什么的拉,,1,1,0,221,210,薇那什么的拉,2600305040,1323527941
5332,5175519792,XiaoLuuuu,,1,1,0,122,10,XiaoLuuuu,5175519792,1323527941
5333,1769280957,jimmylleung,海外 印度,1,1,0,430,1030,jimmylleung,1769280957,1323527941
5334,2031514997,SWEETT--甜,广东 广州,1,1,0,182,381,SWEETT--甜,2031514997,1323527941
5335,3945176696,终不可谖_w,贵州,1,1,0,37,35,终不可谖_w,3945176696,1323527941
5336,2472557901,摩羯座的大梅子,,1,1,0,81,56,摩羯座的大梅子,2472557901,1323527941
5337,3317200431,不着调的小菊花,山东 济宁,1,1,0,14,40,不着调的小菊花,3317200431,1323527941
5338,2079828701,Wlin-Aquarius,四川 南充,1,1,0,110,120,Wlin-Aquarius,2079828701,1323527941
5339,5202478624,天空上的郁金香,海外,1,1,0,17,38,天空上的郁金香,5202478624,1323527941
5340,1845845170,Ta贰姐,河北 保定,1,1,0,272,982,Ta贰姐,1845845170,1323527941
5341,1890166325,燕窝--佘,,1,1,0,3199,9863,燕窝--佘,1890166325,1323527941
5342,5490770973,RanRan酱-,,1,1,0,48,1502,RanRan酱-,5490770973,1323527941
5343,1643371557,sshawking,甘肃 兰州,1,1,0,246,98,sshawking,1643371557,1323527941
5344,1632140584,杨武cupl,,1,1,0,777,1492,杨武cupl,1632140584,1323527941
5345,1784434661,佳珠啦baby,陕西 西安,1,1,0,348,538,佳珠啦baby,1784434661,1323527941
5346,1774932115,tiry夏天的风声,西藏 拉萨,1,1,0,88,133,tiry夏天的风声,1774932115,1323527941
5347,2204900683,虾妺,广东 中山,1,1,0,183,128,虾妺,2204900683,1323527941
5348,5676308834,幼稚幼稚5,,1,1,0,72,9,幼稚幼稚5,5676308834,1323527941
5349,3696330682,阿阿阿阿阿阿阿阿阿布,浙江 杭州,1,1,0,423,33,阿阿阿阿阿阿阿阿阿布,3696330682,1323527941
5350,5832669726,云起-夏七璃,广东 深圳,1,1,0,45,621,云起-夏七璃,5832669726,1323527941
5351,1841680195,任先生家的任太太,广东 深圳,1,1,0,413,24,任先生家的任太太,1841680195,1323527941
5352,5115777083,五月小梅,陕西 西安,1,1,0,44,38,五月小梅,5115777083,1323527941
5353,5480513524,阿超0416,山西 晋城,1,1,0,297,55,阿超0416,5480513524,1323527941
5354,1679125111,马猴烧酒媛滚滚,海外,1,1,0,231,235,马猴烧酒媛滚滚,1679125111,1323527941
5355,5688882358,susu一念苏苏,上海 黄浦区,1,1,0,85,54,susu一念苏苏,5688882358,1323527941
5356,1814797062,郭欣昱,浙江 嘉兴,1,1,0,915,565,郭欣昱,1814797062,1323527941
5357,3949923187,我不是萌只是帅,江苏 苏州,1,1,0,376,128,我不是萌只是帅,3949923187,1323527941
5358,1611131692,WarsOfTheRoses,,1,1,0,863,901,WarsOfTheRoses,1611131692,1323527941
5359,5653168531,忘记密码只能用小号,,1,1,0,69,16,忘记密码只能用小号,5653168531,1323527941
5360,2246652640,镇花仙子,海外,1,1,0,179,395,镇花仙子,2246652640,1323527941
5361,5389778093,SAKUYA---,山东 淄博,1,1,0,96,47,SAKUYA---,5389778093,1323527941
5362,2562003412,大花的专业铲屎工,河南 南阳,1,1,0,316,441,大花的专业铲屎工,2562003412,1323527941
5363,5953518049,小屁孩甘芽,北京,1,1,0,69,12,小屁孩甘芽,5953518049,1323527941
5364,2469879982,rocky_ip,,1,1,0,458,362,rocky_ip,2469879982,1323527941
5365,2731569734,卮酒渡余愁,湖南 长沙,1,1,0,59,69,卮酒渡余愁,2731569734,1323527941
5366,2164043841,Sssssss妞,海外,1,1,0,52,231,Sssssss妞,2164043841,1323527941
5367,1628346041,熊猫吗猫熊,,1,1,0,132,441,熊猫吗猫熊,1628346041,1323527941
5368,2469879982,rocky_ip,,1,1,0,458,362,rocky_ip,2469879982,1323527941
5369,1514299175,落馨爱肉肉,,1,1,0,321,412,落馨爱肉肉,1514299175,1323527941
5370,2117963877,梦想长着翅膀,河北 沧州,1,1,0,340,190,梦想长着翅膀,2117963877,1323527941
5371,5700263293,狂时说禅,江苏 南通,1,1,0,283,44,狂时说禅,5700263293,1323527941
5372,2793423291,林振__,,1,1,0,200,1667,林振__,2793423291,1323527941
5373,5868556614,VIKI4Viki,其他,1,1,0,16,17,VIKI4Viki,5868556614,1323527941
5374,1043794700,唐嫣的脑瘫粉都该死都欠男人射,,1,1,0,132,23,唐嫣的脑瘫粉都该死都欠男人射,1043794700,1323527941
5375,1814265165,W喵小喵喵W,其他,1,1,0,284,819,W喵小喵喵W,1814265165,1323527941
5376,2171144302,迷雾迷雾的,其他,1,1,0,184,322,迷雾迷雾的,2171144302,1323527941
5377,5126152339,田不酸,湖北 荆门,1,1,0,137,22,田不酸,5126152339,1323527941
5378,5602847345,安心---1146,其他,1,1,0,250,28,安心---1146,5602847345,1323527941
5379,5902231167,筱素儿05847,,1,1,0,8,1,筱素儿05847,5902231167,1323527941
5380,3154068102,-一生热爱回头太难i,海外 美国,1,1,0,164,190,-一生热爱回头太难i,3154068102,1323527941
5381,5736810385,落叶霜音,山东,1,1,0,97,22,落叶霜音,5736810385,1323527941
5382,2481223844,西陵哼,其他,1,1,0,1353,336,西陵哼,2481223844,1323527941
5383,1770907847,月田xi,其他,1,1,0,222,578,月田xi,1770907847,1323527941
5384,2135546791,噢芹妹,,1,1,0,186,504,噢芹妹,2135546791,1323527941
5385,1777390373,supreme旭妍酱,,1,1,0,398,714,supreme旭妍酱,1777390373,1323527941
5386,1731458401,abc是谁呀,四川 成都,1,1,0,308,278,abc是谁呀,1731458401,1323527941
5387,1300475834,Q拔妖孽,,1,1,0,766,1085,Q拔妖孽,1300475834,1323527941
5388,1292055444,兔汐花-S小璐,河南 郑州,1,1,0,475,247,兔汐花-S小璐,1292055444,1323527941
5389,2761066553,homewing,山西 运城,1,1,0,56,87,homewing,2761066553,1323527941
5390,5659628428,静看人间寂寥,河南 洛阳,1,1,0,194,74,静看人间寂寥,5659628428,1323527941
5391,5249079274,愚人张Heroes,福建 厦门,1,1,0,72,9,愚人张Heroes,5249079274,1323527941
5392,1890216681,-1nyyy,广东 东莞,1,1,0,118,53,-1nyyy,1890216681,1323527941
5393,2813783950,春藤绿子,海外,1,1,0,86,78,春藤绿子,2813783950,1323527941
5394,2694055344,孔孔燦燦咚咚锵,,1,1,0,237,282,孔孔燦燦咚咚锵,2694055344,1323527941
5395,5254831393,随便写的昵称居然也被占用了,山东 泰安,1,1,0,188,128,随便写的昵称居然也被占用了,5254831393,1323527941
5396,5318079537,miki___tee,江苏 无锡,1,1,0,145,954,miki___tee,5318079537,1323527941
5397,5807139222,蜡笔蜡笔小小新666,,1,1,0,24,3,蜡笔蜡笔小小新666,5807139222,1323527941
5398,1631952914,一只耳Justd0itNow,辽宁,1,1,0,377,86,一只耳Justd0itNow,1631952914,1323527941
