id,uid,昵称,所在地,转发时间,节点,层级,转发数,评论数,点赞数,内容
503,5980269802,在好久好久以前丶,其他,2016-07-25 19:28,1,1,0,0,0,看到评论我就放心了，大家智商都很高
502,5678955355,用户5678955355,,2016-07-25 19:29,1,1,0,0,0,转发微博
501,1730502013,张蒙是也,,2016-07-25 19:29,1,1,0,0,0,心疼这当妈的
499,2069368077,blue工职院,,2016-07-25 19:30,1,1,0,0,0,感觉是本人的“失误”，导致的“灾祸”的来临。
498,2678931205,雪luckylucky,山东 潍坊,2016-07-25 19:32,1,1,0,0,0,转发微博
497,1791335542,快乐的橙子0,江苏,2016-07-25 19:33,1,1,0,0,0,转发微博
496,2285153784,too_兔_tu,其他,2016-07-25 19:34,1,1,0,0,0,//@隔壁婊哥：脑子应该用在该用的地方，而不是出事以后想着找借口找人赔钱。
495,1805646722,嘻小鬧,,2016-07-25 19:34,1,1,0,0,0,到处警示牌！要是换人开 你老公早就会先开车门了！还用你来开 磨磨唧唧不下车？
494,1639136225,王家先生www,山东,2016-07-25 19:38,1,1,0,0,0,哎哟这家人真恶心，这回要是甩锅成功了，园区就该换律师了。话说会有哪个无良律师接受这家人的委托？
490,5943737785,蓟县门户网,天津 蓟县,2016-07-25 19:40,1,1,0,0,0,转发微博
489,2517529117,Bryant_余,,2016-07-25 19:42,1,1,0,0,0,女子误认为老虎不敢吃人
488,1890639185,95斤在改名字,北京 门头沟区,2016-07-25 19:42,1,1,0,0,0,看了大家的评论 我放心了
487,2749332243,-时光正好--,北京 朝阳区,2016-07-25 19:43,1,1,0,0,0,转发微博
485,2134571660,小刀佐伊,广东 广州,2016-07-25 19:46,1,1,0,0,0,太讨厌这些人愚弄大众的无耻了！进了高速路口没出去，你会以为你不在告诉？有没有脑子不知道，脸皮真的比长城还厚
483,2734098582,占奇777,湖北 黄石,2016-07-25 19:49,1,1,0,0,0,不尊重生命 生命也不会尊重你。选择了作死 就别想免责
481,2354844807,九尾无尾,北京,2016-07-25 19:53,1,1,0,0,0,是有多撒比。简直了，作死别坑老虎
480,2522103010,星星是柯基但不是小短腿,福建 福州,2016-07-25 19:53,1,1,0,0,0,你怎么不直接说要钱呢？
478,3666812623,碗千珏,广东 茂名,2016-07-25 19:55,1,1,0,0,0,我还能说什么
476,2918678571,太热懒得动斯基,广东 茂名,2016-07-25 19:55,1,1,0,0,0,以为出了虎园？在没出野生区的闸门前都不能下车好伐！
475,2023516447,MiddleSecond究极体,,2016-07-25 19:55,1,1,1,0,0,我真的要气死了mdzz
2350,2023516447,MiddleSecond究极体,,2016-07-25 19:56,475,2,0,0,0,你咋不直接说要钱呢¡查看图片//@MiddleSecond究极体:我真的要气死了mdzz
473,1641237794,_dearCici_,北京,2016-07-25 19:58,1,1,0,0,0,无论哪一种说法，这个锅，动物园和老虎都不背
471,3480899055,一只橙色小猫,,2016-07-25 20:00,1,1,0,0,0,一分钱也不能给！//@我爱萌兰：违反就是违反了 你妈都被你害死了 还死不承认有意思吗 就是想讹钱吧 这要是动物园要因为你是弱智买单 还有没有王法了
470,2302450733,HUsc_,,2016-07-25 20:01,1,1,0,0,0,这他妈就尴尬了 无脑的讹钱方法
469,5678718853,思有邪ixie,江苏 南京,2016-07-25 20:03,1,1,0,0,0,回复@欢乐MisakaMikoto:一句人死为大不追究谁对谁错的这种相当于放屁的话也能说得出来?姑且不提这个社会如何，但我们活在秩序里，你不坚守，自然无法生存!    举个例子，一个学生无故被殴打，老师一句不管谁对谁错都一起罚，简直不配做人!
467,5271914635,珍贵的自己me,江西 宜春,2016-07-25 20:06,1,1,0,0,0,转发微博
465,5228348047,咂咂Duang,黑龙江,2016-07-25 20:06,1,1,0,0,0,转发微博
464,1147285271,CaoSieN____,,2016-07-25 20:06,1,1,0,2,0,误认为已出园？接下来会是说园方警示不到位要担责是么？
463,2415112927,飞雪连天射白鹿乂笑书神侠倚碧鸳,香港 其他,2016-07-25 20:07,1,1,0,0,0,这女的害死了自己老妈还有空讹钱……这对狗男女真是配啊
462,2715374523,-OoYuU-,北京 西城区,2016-07-25 20:08,1,1,0,0,0,你咋不误以为自己是武松呢
461,3640745733,这名字有毒毒毒毒,其他,2016-07-25 20:09,1,1,0,0,0,为什么这个女的没死她妈死了？自己作死却要别人承担后果，孩子那么小就要有阴影，母亲牺牲自己救下智障值得吗
460,1627702033,Jane_小狮子,,2016-07-25 20:11,1,1,0,0,0,喇叭是一直提示的，//@听风者与风：那动物园用高音喇叭提醒她也没听到吗？？亲友说法经不起推敲啊！
459,5896388359,兔呆小工具,北京 房山区,2016-07-25 20:12,1,1,0,0,0,脑子是个好东西，希望你有吧
458,5138178873,注意壹次心,河南 南阳,2016-07-25 20:14,1,1,0,0,0,动物园的唯一过错就是允许智障进入园区！
457,1693461967,Hummels5,广东 广州,2016-07-25 20:17,1,1,0,0,0,如果如果如果老虎被處理(上天，這千萬不要發生)……這女也是夠令人惡心的會連累3條生命她這種人早點下地獄吧蠢成這shi樣，地球不適合你！
456,1827839485,SD的盛夏光年,,2016-07-25 20:18,1,1,0,0,0,虽然这么说很冷血，可是这理由傻子都不信吧～自己作完死，现在来找动物园，感觉动物园和老虎很冤呢
455,1806589121,初心_Mie,内蒙古 通辽,2016-07-25 20:18,1,1,0,0,0,亲友？亲友在现场吗？？最讨厌医闹 现在开始闹动物园了
454,5919600382,滑小稽的小冰激凌,广东 广州,2016-07-25 20:19,1,1,0,0,0,在教育傻逼方面，老虎做的比我好，比我直接，我只会在网上为这个作死行为点个赞。
453,1747931527,leeshuheng,湖北 武汉,2016-07-25 20:19,1,1,0,0,0,出租车靠马路一侧的车门都无法打开，动物园怎么能让没有防护功能的小轿车进入猛兽活动区呢？  游客又不是贝尔格里斯，不能给普通人犯错的机会。  前段时间在高压氧舱抽烟把自己点了的属于缺乏素养。医院能抽烟吗？
452,5693951807,继往科来_R,安徽 合肥,2016-07-25 20:19,1,1,0,0,0,心疼她妈
450,1969511097,Sir挽尊,湖南 怀化,2016-07-25 20:22,1,1,0,0,0,???
448,5464346761,Fish--HB,上海,2016-07-25 20:23,1,1,0,0,0,先说死者为大啊。再说这个女儿真不是......，不知怎么形容了！！！说误以为到安全区，呵呵了，这是要怪动物园吗？那你若在高速上行驶，开门下车被撞，你是不是要怪高速公路或者交通管理部门啊？
447,3544659497,yama蔓13254489,,2016-07-25 20:23,1,1,0,0,0,不作死就不会死，动物园这么多标示，禁止下车，禁止下车，你们还签了协议，视频本来就是吵架了，女的自己下车。可怜了那个母亲，这就是任性傲慢的代价，野生动物园的老虎当然有野性了，不然还是老虎吗？老虎扑人是本能，怪不了老虎，要怪自己，之前这么多人去看老虎都没事。最后，死去的人安息！
446,2039929495,彭雅清lesley,湖南 湘西土家族苗族自治州,2016-07-25 20:23,1,1,0,0,0,这脸是不准备要了吧
444,1962624921,邂逅明熹,海外,2016-07-25 20:26,1,1,0,0,0,说什么误以为，你们全家都判断失误哦//@为啥不让叫太子：这么说的话就是真脑残了，出园了肯定会有栅栏门啊，难不成要老虎到处溜达吗？怎么会不知道出没出呢？
443,2491590832,CherryZheng心理交流空间,广东 广州,2016-07-25 20:27,1,1,0,0,0,生命可贵又渺小，守规矩，很重要！逝者安息！
442,5963326038,双鱼座沐曦,,2016-07-25 20:27,1,1,0,0,0,转发微博
441,1927836855,Errychay,广东 广州,2016-07-25 20:28,1,1,0,0,0,老虎能这么快冲过来，就说明她在车上应该是能看到的咯，这样都能误认？？
440,5564902649,盐甜其淋,浙江 杭州,2016-07-25 20:28,1,1,0,0,0,今天补课老师随口一提看了一下真的可怕吧说真的游客也真眼瞎
439,3989269405,yoyo欧尼吖,,2016-07-25 20:30,1,1,0,0,0,这个地方…是不是有对父子也曾受伤，好像是爸爸带刚刚高考的儿子去玩，不是什么误导，可能是我记错了
437,1781678054,KartorfeTT芙酱,上海 徐汇区,2016-07-25 20:32,1,1,0,0,0,自己傻逼不仅连累别人还连累老虎，现在还要讹钱，看的一包子火
436,2325809813,早早早改改改忍忍忍,,2016-07-25 20:33,1,1,0,0,0,脑子应该用在该用的地方，而不是出事以后想着找借口找人赔钱。
435,5353489358,Constantine鹿,山东 青岛,2016-07-25 20:34,1,1,0,0,0,长亭外，古道边，芳草天
434,1826019000,宋闵浩小公举,河南 平顶山,2016-07-25 20:35,1,1,0,0,0,真的刚刚在新闻上看完后 只有一句话说就是no zuo no die不知道为什么要打死老虎 老虎吃肉不对？完全是当事人和动物园的责任
433,3493299407,淘宝西柚手表行,北京 朝阳区,2016-07-25 20:35,1,1,0,0,0,转发微博
431,2608524305,Vic_emperor,北京 海淀区,2016-07-25 20:37,1,1,0,0,0,啥意思啊……洗白自己要赔偿？就跟你家似的，出门还有防盗门呢，走到厨房以为已经到楼道了，这不睁着眼睛说瞎话么…
430,5492463292,示弱pcl,广西 南宁,2016-07-25 20:37,1,1,0,0,0,
429,2623100925,猫吃鱼兔吃草奥特曼打小怪兽,上海 静安区,2016-07-25 20:40,1,1,0,0,0,放屁
428,1909808071,进击的凯森,,2016-07-25 20:40,1,1,0,4,0,呵呵，动物园本来一点责任都没有的，非要甩锅人家动物园对于死伤的人我只想说，活该不亏。说的那么清楚不能下车不能下车，脑子忘带了吗人家是野生动物园，不是动物园，不能关在笼子里好吗，你下车你就是猎物脑子是个好东西，希望人人都有
427,1725053947,风的呓语,福建 福州,2016-07-25 20:40,1,1,0,0,0,一整车的成年人都误以为出虎园了？？据了解这个公园很多地方都贴警示牌了，是想敲诈动物园么？
426,5573343538,山有扶苏20150423,其他,2016-07-25 20:40,1,1,0,0,0,这种时候只有亲妈才会舍命救自己。看视频就觉得妈妈要果断些，那个男的，呵呵
425,2438785092,草妹千层酥,其他,2016-07-25 20:41,1,1,0,0,0,作得一手好死话说今天上热搜的都是些什么啊
424,1968462495,不穿凉鞋的姑娘,辽宁 铁岭,2016-07-25 20:42,1,1,0,0,0,固有的侥幸心态，觉得下车一下下没事没事，出事了傻眼了吧，咳，希望别把事故原因牵扯到老虎身上，老虎就是老虎，它就是强悍的食肉动物，如果老虎有人的思维和判断力它就不是动物了
423,1931573925,由走之上_,广西 柳州,2016-07-25 20:42,1,1,0,0,0,脑子是个好东西，怎么他们都没有呢
422,2944316905,落花未知时节,其他,2016-07-25 20:44,1,1,0,0,0,园方和老虎一起冤了
420,5888544263,窜天猴赛雷啦,江苏 南京,2016-07-25 20:44,1,1,0,0,0,@网易漫画真不是我冷血，我只想说这些人死了活该，不仅作还瞎！还祸害动物园！
419,5503635050,鸢尾花舞风铃飘渺,四川 攀枝花,2016-07-25 20:46,1,1,0,0,0,转发微博
418,3186450774,張宏婧同學_,天津 静海县,2016-07-25 20:47,1,1,0,0,0,转发微博
417,2363329095,黄永馨-貓儿-x,黑龙江 哈尔滨,2016-07-25 20:47,1,1,0,0,0,转发微博
416,2828059634,鹿晗许嵩笑一笑倾城肖奈,广西 桂林,2016-07-25 20:47,1,1,0,0,0,所以看什么老虎，看出命来了吧
415,5593933747,百味农夫,广东,2016-07-25 20:48,1,1,0,0,0,转发微博
414,5616391922,super-小花,上海,2016-07-25 20:48,1,1,0,0,0,转发微博
413,1879011872,无菇的香菇,上海 长宁区,2016-07-25 20:50,1,1,0,1,0,//@怕孤独小姐：可见平时就是不守规矩的人，存在侥幸心理。你看她还在那东张西望，就是怕老虎出现。证明她心里是清楚这个危险性的，但是仍然存在侥幸心理。事实上，当前我国国民在大部分旅游中的不文明行为，都是对于不守规矩带来的后果存在侥幸心理。SO要为自己的行为买单，可惜是她妈妈买了这个单。
412,1895271465,老Dang同学,,2016-07-25 20:52,1,1,0,4,0,误认为已出虎园？这个是单方面的解释，为了事后好找动物园索要赔偿。是否出了，要有大门二门，这个判断失误是基本不可能的。中国就是情大于法，这边死人了，你怎么着有理无理都要给钱。真是无奈，老虎还有被击毙的可能。老虎内心在想：园长爸爸说车里的不能吃，我吃外边的为什么要怪宝宝呢？！
411,2247501871,小小xia是xxxx的痴女啊,,2016-07-25 20:52,1,1,0,0,0,转发微博
410,2324194923,Iris的移动城堡,山东,2016-07-25 20:53,1,1,0,0,0,一句话：动物园无责任，一定不要赔钱，请这家人自作自受
408,1846300743,一帽征尘,辽宁 葫芦岛,2016-07-25 20:54,1,1,0,0,0,这家人真是从开始就没法让人同情 自己做的蠢事已经害了亲人的命 哪来的脸想再去坑动物园 这亲友不行啊 理由编的有点假… 自己做错事就要自己承担 小学思想品德课上学的…
406,1759629351,入眼不动心,,2016-07-25 20:57,1,1,0,0,0,@今天不想当变态了：大家注意了，要开始讹钱了。标准说法是：你这个界限设置的不清楚，我只不过下车说句话！你的老虎就把我妈咬死了！苍天啊还有没有王法了，你赔我妈！起码一百万！北医三院你们不要脸，顺便医闹赔一百万
405,3290447262,Tahiti8888888,四川 成都,2016-07-25 20:57,1,1,0,0,0,转发微博
403,2241178191,北京中医药大学微博协会,,2016-07-25 20:59,1,1,0,0,0,
402,1887896375,多肉的M,香港 其他,2016-07-25 20:59,1,1,0,3,0,no zuo no die啊！@忽如已惘漾恍惚
401,2800407855,圆圆Zhang圆圆,山东 青岛,2016-07-25 20:59,1,1,0,0,0,老虎说：我不咬你口你还当我是喵在那趴着…这么大只在那儿看不见啊？还“误以为”！！你们人类心机好重，这个锅我们不背
400,1957700397,就是个Healer,上海 徐汇区,2016-07-25 21:00,1,1,0,0,0,老虎说：我还误以为外卖到了呢
399,5072097524,那兰漫步的大蚊子,四川 成都,2016-07-25 21:03,1,1,0,0,0,亲友团组团来圈钱咯//@土逼或者not土逼-这是一个问题:“误以为出虎园”这句话说得有水平。这意思就是说“动物园方没有精确的提示装置，以至于导致游客误以为已经完成虎园游览，可以下车”，如果是这样的话，园方那就等着赔钱吧
398,3738330012,Sendlinger,四川,2016-07-25 21:03,1,1,0,0,0,回复@洛初-桔子:因为我们有脑子不圣母，你那麽同情不如把他们准备要的钱给了吧//@洛初-桔子:评论一边倒吗动物园给你们钱了？
397,2063649285,潘小Q的灿烂人生,安徽 阜阳,2016-07-25 21:05,1,1,0,0,0,个人看法: 人杀人，人被枪毙；人杀老虎，人被处十年以上有期徒刑；老虎杀人，安然无恙！请问，现在是否有点本末倒置了呢!!!!!!!!
395,1796954684,你看你又在耍手机,浙江 杭州,2016-07-25 21:07,1,1,0,10,0,默念到 动物园侵权 过错推定 不能证明无过错承担责任需承担责任 家养动物相对无过错 藏獒之类的严格无过错…………我这是读书读傻了吧
394,2521301231,莺莺不想长大,,2016-07-25 21:08,1,1,0,0,0,那天看了个新闻  醉酒的人闯入了封闭的五环路被撞死了  按理说司机应该才是受害者吧  自己正常行驶没有任何问题  但是司机50%的责任  赔钱了 …这种事情在中国还少吗  什么时候才可以法大于情 这是一个很值得思考的问题    老虎咬人的事跟这一样  说什么不知道出区了 我想说大家都不是傻子
393,3985535952,ERACOHW,其他,2016-07-25 21:09,1,1,0,0,0,这时候还想着讹人钱财 贱
392,5558047103,Neil小金毛,上海 虹口区,2016-07-25 21:09,1,1,0,0,0,转发微博
391,2202310363,--木秋--,陕西 西安,2016-07-25 21:09,1,1,0,0,0,误认为？！exm，出虎园的地方难道动物园会没有标志吗？开玩笑，虽然这个时候并不应该指责他们，但是，真的……
390,5292520342,-Cougar-,山东 青岛,2016-07-25 21:11,1,1,0,1,0,这时候了还想着讹钱 太恶心了
389,3483203002,W-Z-D-N,福建 厦门,2016-07-25 21:12,1,1,0,0,0,不管你多大、在父母眼里，你只是孩子，看着母亲的身影，很心酸
388,2421892204,守护世界和平的小次郎,福建,2016-07-25 21:12,1,1,0,0,0,这女人 果然  果然 非常 非常～～ 无语
387,2597427673,依米de--奇迹,江西 南昌,2016-07-25 21:13,1,1,0,0,0,转发微博
386,5331146674,金亚洲娱乐官网,,2016-07-25 21:14,1,1,0,0,0,转发微博
384,3143254743,回忆_在幸福中延续i,北京,2016-07-25 21:16,1,1,0,0,0,女子大意害死老妈可是为什么我们非要有动物园，海洋馆呢，动物园，海洋馆的动物渐渐的失去了本能，不利于他们，又不利于我们我们可以在书上，电视上了解他们，我们的好奇心害了他们，也害死了自己
382,2123132032,沫沫得独白,江苏 南京,2016-07-25 21:21,1,1,0,0,0,我真的不信什么误以为，请问你下车做什么，你站在驾驶车门口做什么，如果交谈，你可以在车里交谈！如果拿东西你可以在车里拿，我一看视频那女的举动，第一反应就是赌气下车，有下次拉出自己丈夫的架势！这是我看视频的反应
381,1731540685,念miaO苗,,2016-07-25 21:21,1,1,0,0,0,我也觉得这说法不可信……反正要我，我就老实地坐着～怕死
380,5192373659,又想睡莫莫的久川先生,上海 杨浦区,2016-07-25 21:24,1,1,1,1,0,坐看后续如何继续作死，讲道理如果因为这种事枪毙老虎那才是真的哔了狗。//@蠢boy恒:这理由让我感觉是为了讹动物园的钱，然后指责园区界限规划不明
2351,5122989706,鸡山村吳老师,山东 济南,2016-07-26 03:18,380,2,0,0,0,真脑残 //@久川先生超可爱:坐看后续如何继续作死，讲道理如果因为这种事枪毙老虎那才是真的哔了狗。//@蠢boy恒:这理由让我感觉是为了讹动物园的钱，然后指责园区界限规划不明
379,3129916427,奇藍藍梦,广东 中山,2016-07-25 21:25,1,1,0,0,0,
378,2420678462,今天金敏喜睡我了吗,四川,2016-07-25 21:26,1,1,0,0,0,认真点，说话的理由认真点。
377,2420613314,萌妹子的霸气范--,安徽 淮南,2016-07-25 21:31,1,1,0,2,0,兽性啊～
376,5319637815,搬砖的Z太太,四川 德阳,2016-07-25 21:32,1,1,0,0,0,你咋不误认为你是武松呢
375,5992518012,卫先桃仙,,2016-07-25 21:32,1,1,0,0,0,天不怕，自以为是？
374,2373128162,权家静小轲,,2016-07-25 21:32,1,1,0,0,0,除了没带脑子出门之外，现在是连大门都看不见了吗
373,3735819207,杨宝--小马甲,海外 英国,2016-07-25 21:32,1,1,0,0,0,呵呵 视频里怎么可能是别的原因，就想推脱责任，反正已经签过合同，不关动物园的事就是不关动物园的事
372,1837133760,霹雳蛋蛋,,2016-07-25 21:32,1,1,0,0,0,自己作死怪谁呢，以为出园了？一家人没带脑子也没带眼睛？没看见路边有老虎？还是没带耳朵？没听见工作人员的高音喇叭？只能说监控是个好东西，否则动物园百口莫辩就这样被讹上了，呵呵哒！
371,5286050715,筱君S_nigrum,江苏 南京,2016-07-25 21:33,1,1,0,0,0,误以为？？没啥说的，动物园没错，只求别把老虎打死。why  you try ？？
370,3685583427,鹿野迷踪,其他,2016-07-25 21:33,1,1,0,0,0,真的不想再骂那个自己作死的女的，只是好心疼那位奋不顾身的母亲。
367,2010857380,三观比身材正的胖子,,2016-07-25 21:34,1,1,0,0,0,还记得以前老师说过哪国直接给当事人一枪好让他不用太痛苦
366,1736175312,justkidding111,,2016-07-25 21:37,1,1,0,0,0,死人也要看是为什么死好吗，这种死法叫活该！//@宝宝皮皮鲁史蒂文：回复@喂你含笑半步癫:我不是她家属，我只是觉得人家家里死人了，当事人一定很痛苦，难道你不是他的同胞吗 她的举动的确异类，的确惊人，但是她已经付出惨痛代价，只是大片只有责骂声，也让人很心寒。
365,1613823890,姝stefanie,海外 爱尔兰,2016-07-25 21:37,1,1,0,0,0,我觉得这是媳妇给婆婆设的圈套
364,5701904462,十月宓尾,其他,2016-07-25 21:38,1,1,0,0,0,转发微博
363,2254688440,A_sTriD,浙江 杭州,2016-07-25 21:39,1,1,0,0,0,呵呵
361,1837278027,吻痕-迷妹一只,其他,2016-07-25 21:44,1,1,1,0,0,放屁！  跟他吗老虎一毛钱关系都没有
2352,2394919977,梧桐夜雨1002,湖北 武汉,2016-07-26 09:32,361,2,0,0,0,右边说得对 //@吻痕-迷妹一只:放屁！  跟他吗老虎一毛钱关系都没有
360,3406524572,仝飞虹,陕西 西安,2016-07-25 21:44,1,1,0,0,0,依旧评论很厉害
359,3884261539,写意秋词,四川 成都,2016-07-25 21:45,1,1,0,0,0,转发微博
358,5313850175,春風微涼灬憂傷,山西 阳泉,2016-07-25 21:45,1,1,0,0,0,无论什么原因不遵守规定就是不对的，白纸黑字都有写清楚。路上都应该有标牌吧！不是一个““误以为”就可以撇清关系。仔细想想那老虎其实怪可怜的，吃人不成反被冤。愿伤者尽快康复，逝者安息。
357,1977534054,Moe_more,,2016-07-25 21:45,1,1,0,2,0,最可怜的是母亲 一点也不同情这个女人 自己作死还要害死自己妈妈最后要别人为自己的愚蠢买单 敢不敢再无耻一点 心疼她妈妈心疼老虎和动物园 珍爱生命 远离脑残
356,5880482493,M噬血樱花M,天津 河东区,2016-07-25 21:46,1,1,0,0,0,呵呵，现在当然怎么有利怎么说了，错都是别人的，自己作的死是没问题的
355,5944060014,我就四个烟台银,山东 烟台,2016-07-25 21:46,1,1,0,0,0,回复@心中的芽儿:他们怎么不说，不应该发明汽车，或者干脆没有人类，世界多和平//@心中的芽儿:回复@我就四个烟台银:呵呵，他们有人说动物园就不该让自驾，还有人说不该散养，我也是醉了
354,2441883821,2017一个时代的结束,广东,2016-07-25 21:46,1,1,0,0,0,将贪腐者带入虎园赶下车，老虎绝不牙软。
353,3861597937,曉雨了了丶,其他,2016-07-25 21:46,1,1,0,0,0,老公下車又返回了，麻麻充上去虎口救了女兒
351,1840282252,青青雨槿风,甘肃,2016-07-25 21:49,1,1,0,0,0,智障！从哪个门进的都分不清楚吗？还亲友以为！坑了亲妈，再不要坑老虎了！
350,5079986681,刚果余,,2016-07-25 21:51,1,1,0,0,0,那对母女怎么样我一点不关心 只要动物园和老虎没事儿就行了
349,1613843427,安妮_黎,,2016-07-25 21:51,1,1,0,0,0,自作孽，不可活
348,1637024115,蓝柚Rita,江苏,2016-07-25 21:52,1,1,0,0,0,这锅甩的毫无水平真的心疼妈妈 知道面临的是那样的危险 毫不犹豫冲下车救女儿逝者安息
347,1732572521,鱼翔鼎灵,,2016-07-25 21:54,1,1,0,0,0,无论如何不能接受！！！误以为出了虎园？首先国内大部分公园还是有围墙的，也就是说人们普遍认知都是以围墙作为出园的标志，在没有走出相对封闭的环境之前，何以证明出了某某园？其次这里是虎园不是水上乐园也不是植物园更不是私人花园，除非精神有疾症，否则这解释还不如不解释！
346,1931339192,袁师旋,,2016-07-25 21:57,1,1,0,0,0,老虎会知道你误以为了吗？→_→
345,5586930901,越溪yx,山东 济南,2016-07-25 22:00,1,1,0,0,0,野生动物园你下车，这跟自杀区别不大吧，正常人都知道野生动物园不能下车
344,5977202966,谦叔叔的小短腿,河南 郑州,2016-07-25 22:01,1,1,0,0,0,转发微博
342,3318258653,季彤彬,广东 揭阳,2016-07-25 22:03,1,1,0,0,0,好萌啊
341,1727104570,歪歪很抽风,,2016-07-25 22:04,1,1,0,1,0,越来越相信是医闹了............我就不信你不知道 老虎那边晃悠 你是没长眼睛还是眼瞎 都什么人啊靠
340,3967558544,LJY王诗意sy,,2016-07-25 22:05,1,1,0,0,0,希望调查结果快点出来
339,2696776225,温静YOYO,上海 普陀区,2016-07-25 22:06,1,1,0,0,0,//@今天不想当变态了：大家注意了，要开始讹钱了。标准说法是：你这个界限设置的不清楚，我只不过下车说句话！你的老虎就把我妈咬死了！苍天啊还有没有王法了，你赔我妈！起码一百万！
338,1866854711,勆鑈先森,其他,2016-07-25 22:07,1,1,0,0,0,野生动物园黄牌警告四个大字：禁止下车。真他以为跟禁止闯红灯，禁止随地吐痰一样么？傻娘们儿胡嘬给亲妈嘬进去了，还差点没把爸也折进去。你他妈下车让老虎看见了不咬你咬谁.这只是一只，老虎没带一家子过来把你们娘仨儿当开心乐园餐都填个了就不错了。
337,5035259678,double-goer,重庆 沙坪坝区,2016-07-25 22:07,1,1,0,0,0,她只是把“严禁下车”与“严禁吸烟”，“严禁乱丢垃圾”，“严禁拍照”，“严禁随地大小便”等提醒当成了一回事
336,3620745075,捕风的Ada,吉林 松原,2016-07-25 22:08,1,1,0,0,0,转发微博
335,2843289722,秦玉静_,江苏 镇江,2016-07-25 22:08,1,1,3,0,0,@柚vvvvvvvvv呵呵呵，以为出园了，怎么，女士还要下车帮驾驶男士开门去么，说是吵架是怕园区不赔钱吧
2354,2790773313,柚vvvvvvvvv,江苏 镇江,2016-07-25 22:12,335,2,2,0,0,妈妈都被害死了还来讹钱 恕我直言 这女的也可以去死了。 //@秦玉静_:@柚vvvvvvvvv呵呵呵，以为出园了，怎么，女士还要下车帮驾驶男士开门去么，说是吵架是怕园区不赔钱吧
2355,1868547541,爱萝莉的猴希希OuO,北京 朝阳区,2016-07-25 22:15,2354,3,1,0,0,可怜的老虎//@柚vvvvvvvvv:妈妈都被害死了还来讹钱 恕我直言 这女的也可以去死了。 //@秦玉静_:@柚vvvvvvvvv呵呵呵，以为出园了，怎么，女士还要下车帮驾驶男士开门去么，说是吵架是怕园区不赔钱吧
2356,5840167387,D3ft_,陕西 西安,2016-07-26 00:03,2355,4,0,0,0,唉自己的锅还想给谁甩//@爱萝莉的猴希希OuO:可怜的老虎//@柚vvvvvvvvv:妈妈都被害死了还来讹钱 恕我直言 这女的也可以去死了。 //@秦玉静_:@柚vvvvvvvvv呵呵呵，以为出园了，怎么，女士还要下车帮驾驶男士开门去么，说是吵架是怕园区不赔钱吧
334,1808753273,笑眯眯-小姐,辽宁 大连,2016-07-25 22:08,1,1,0,0,0,只想说母爱是伟大的。
333,2169902630,Eason五号床位,,2016-07-25 22:08,1,1,0,0,0,无知害死自己
331,5859749581,taxi1872,,2016-07-25 22:10,1,1,0,0,0,你以为，咋不上天呢
330,3772015941,Yummmm-,广东 江门,2016-07-25 22:10,1,1,0,0,0,//@蠢boy恒:这理由让我感觉是为了讹动物园的钱，然后指责园区界限规划不明
329,1795173734,uiyg,其他,2016-07-25 22:11,1,1,0,0,0,转发微博
328,1859583334,一念成蛙,,2016-07-25 22:11,1,1,1,0,0,要真是误认为那这种智商也不要出门了，想把锅甩给动物园就直说
2357,1642407603,清十娘,广东 深圳,2016-07-25 22:15,328,2,0,0,0,继续编，就不信//@一念成蛙:要真是误认为那这种智商也不要出门了，想把锅甩给动物园就直说
324,1202254494,袁小也yy,其他,2016-07-25 22:16,1,1,0,1,0,所以说保护好自己的生命，身体健康，就是最大的孝敬。当你遇到危险时，能义无反顾冲出去救你的肯定是父母！！
323,3187840437,渡池清茶,湖北 武汉,2016-07-25 22:17,1,1,0,0,0,没有脑子的人都得死
322,2682163757,瑟赛迪-希熙,,2016-07-25 22:21,1,1,0,0,0,那女的没死，老年女子死了？出了虎园也不能普遍下车吧，后面这么多车跟着呢
321,3237723564,0517妖娆Vampire,江苏 苏州,2016-07-25 22:22,1,1,0,0,0,转发微博
320,3237723564,0517妖娆Vampire,江苏 苏州,2016-07-25 22:24,1,1,0,0,0,转发微博
319,1271905054,McMoo在冬眠,北京,2016-07-25 22:25,1,1,1,0,0,老虎：自己不带脑子出门怪我咯？
2358,1271905054,McMoo在冬眠,北京,2016-07-25 22:28,319,2,0,0,0,这一家子够散德行的，家风如此，想蒙钱不如一起组团去猛兽区散步嗷。就是可怜了想救闺女的妈。//@McMoo在冬眠:老虎：自己不带脑子出门怪我咯？
318,5157672314,Mlle_凡凡,海外 加拿大,2016-07-25 22:25,1,1,0,0,0,转发微博
317,5054632258,太多爱丽丝,宁夏,2016-07-25 22:27,1,1,0,0,0,真相//@渣渣们是时候了:老虎：当时园长让我来的时候跟我说，在车里的不能吃。没毛病啊！怪我咯？
315,2409700687,AliceQueen_Ying,,2016-07-25 22:29,1,1,0,0,0,规矩都是给没有规律的人规定的。无论这次事件是谁的责任更多，老人的生命已经无法挽回，归根结底她不下车啥事没有！即使动物园赔她一个亿又如何？母亲因她而死这是事实！换做是我肯定后悔终生！拿着人家赔的钱我都烫手！拿钱都买不到后悔药！
